"response","tgrep_id","workerid","Answer.condition","Answer.time_in_minutes","slide_number_in_experiment","speaker_cond"
"[0, 'true']","example2",610,"undefined",15.1441833333333,3,"exp25"
"[0.98, 'false']","example3",610,"undefined",15.1441833333333,4,"exp25"
"[1, 'false']","example4",610,"undefined",15.1441833333333,5,"exp25"
"[0.91, 'false']","example5",610,"undefined",15.1441833333333,6,"exp25"
"[0, 'false']","example5",610,"undefined",15.1441833333333,6,"exp25"
"[0.02, False]","64610:17",610,"undefined",15.1441833333333,8,"exp25"
"[0.02, False]","37349:44",610,"undefined",15.1441833333333,9,"exp25"
"[0, False]","27683:75",610,"undefined",15.1441833333333,10,"exp25"
"[0.04, True]","24580:124",610,"undefined",15.1441833333333,11,"exp25"
"[0.02, False]","control4",610,"undefined",15.1441833333333,12,"exp25"
"[0.98, False]","78212:39",610,"undefined",15.1441833333333,13,"exp25"
"[0.02, False]","28711:26",610,"undefined",15.1441833333333,14,"exp25"
"[0.03, False]","control1",610,"undefined",15.1441833333333,15,"exp25"
"[0.97, False]","146618:32",610,"undefined",15.1441833333333,16,"exp25"
"[0.02, False]","130087:11",610,"undefined",15.1441833333333,17,"exp25"
"[0, False]","control2",610,"undefined",15.1441833333333,18,"exp25"
"[0.01, False]","140818:55",610,"undefined",15.1441833333333,19,"exp25"
"[1, False]","95345:10",610,"undefined",15.1441833333333,20,"exp25"
"[0.99, False]","166774:13",610,"undefined",15.1441833333333,21,"exp25"
"[0.01, False]","9797:33",610,"undefined",15.1441833333333,22,"exp25"
"[0, False]","control3",610,"undefined",15.1441833333333,23,"exp25"
"[0.99, False]","46609:15",610,"undefined",15.1441833333333,24,"exp25"
"[0, False]","127456:31",610,"undefined",15.1441833333333,25,"exp25"
"[0, False]","166169:26",610,"undefined",15.1441833333333,26,"exp25"
"[0.99, False]","66763:14",610,"undefined",15.1441833333333,27,"exp25"
"[0.99, False]","124653:71",610,"undefined",15.1441833333333,28,"exp25"
"[0, False]","140196:19",610,"undefined",15.1441833333333,29,"exp25"
"[0.01, False]","170188:22",610,"undefined",15.1441833333333,30,"exp25"
"[1, False]","66134:57",610,"undefined",15.1441833333333,31,"exp25"
"[0.95, 'true']","example1",611,"undefined",9.63498333333333,2,"exp25"
"[0, 'not_sure']","examplecheckbox2",611,"undefined",9.63498333333333,3,"exp25"
"[0.02, 'true']","example2",611,"undefined",9.63498333333333,3,"exp25"
"[0.95, 'false']","example3",611,"undefined",9.63498333333333,4,"exp25"
"[0.18, 'not_sure']","example4",611,"undefined",9.63498333333333,5,"exp25"
"[0.97, 'not_sure']","example4",611,"undefined",9.63498333333333,5,"exp25"
"[0.03, 'unclear']","example5",611,"undefined",9.63498333333333,6,"exp25"
"[0.03, False]","control2",611,"undefined",9.63498333333333,8,"exp25"
"[0.98, False]","166169:26",611,"undefined",9.63498333333333,9,"exp25"
"[0.23, True]","37349:44",611,"undefined",9.63498333333333,10,"exp25"
"[0.99, False]","78212:39",611,"undefined",9.63498333333333,11,"exp25"
"[0.11, True]","24580:124",611,"undefined",9.63498333333333,12,"exp25"
"[0.99, False]","66763:14",611,"undefined",9.63498333333333,13,"exp25"
"[0.98, False]","27683:75",611,"undefined",9.63498333333333,14,"exp25"
"[0.94, False]","control1",611,"undefined",9.63498333333333,15,"exp25"
"[0.24, False]","140818:55",611,"undefined",9.63498333333333,16,"exp25"
"[0.14, False]","control4",611,"undefined",9.63498333333333,17,"exp25"
"[0.11, False]","127456:31",611,"undefined",9.63498333333333,18,"exp25"
"[0.03, False]","140196:19",611,"undefined",9.63498333333333,19,"exp25"
"[0.97, False]","66134:57",611,"undefined",9.63498333333333,20,"exp25"
"[0.05, False]","64610:17",611,"undefined",9.63498333333333,21,"exp25"
"[0.18, False]","166774:13",611,"undefined",9.63498333333333,22,"exp25"
"[0.05, False]","46609:15",611,"undefined",9.63498333333333,23,"exp25"
"[0.06, False]","28711:26",611,"undefined",9.63498333333333,24,"exp25"
"[0.97, False]","95345:10",611,"undefined",9.63498333333333,25,"exp25"
"[0.93, False]","control3",611,"undefined",9.63498333333333,26,"exp25"
"[0.97, False]","9797:33",611,"undefined",9.63498333333333,27,"exp25"
"[0, False]","124653:71",611,"undefined",9.63498333333333,28,"exp25"
"[0.14, False]","170188:22",611,"undefined",9.63498333333333,29,"exp25"
"[0.01, False]","130087:11",611,"undefined",9.63498333333333,30,"exp25"
"[0.03, False]","146618:32",611,"undefined",9.63498333333333,31,"exp25"
"[0.86, 'true']","example1",612,"undefined",5.28855,2,"exp25"
"[0, 'false']","examplecheckbox2",612,"undefined",5.28855,3,"exp25"
"[0.99, 'true']","example2",612,"undefined",5.28855,3,"exp25"
"[0.33, 'true']","example2",612,"undefined",5.28855,3,"exp25"
"[0, 'true']","examplecheckbox3",612,"undefined",5.28855,4,"exp25"
"[0.84, 'false']","example3",612,"undefined",5.28855,4,"exp25"
"[0.69, 'false']","example4",612,"undefined",5.28855,5,"exp25"
"[0.83, 'true']","example5",612,"undefined",5.28855,6,"exp25"
"[0.66, 'true']","example5",612,"undefined",5.28855,6,"exp25"
"[0.98, 'true']","example5",612,"undefined",5.28855,6,"exp25"
"[0.22, 'true']","example5",612,"undefined",5.28855,6,"exp25"
"[0.65, True]","28711:26",612,"undefined",5.28855,8,"exp25"
"[0.75, False]","9797:33",612,"undefined",5.28855,9,"exp25"
"[0.89, False]","66134:57",612,"undefined",5.28855,10,"exp25"
"[0.31, False]","166169:26",612,"undefined",5.28855,11,"exp25"
"[0.78, False]","46609:15",612,"undefined",5.28855,12,"exp25"
"[0.83, True]","127456:31",612,"undefined",5.28855,13,"exp25"
"[0.82, True]","140196:19",612,"undefined",5.28855,14,"exp25"
"[0.56, True]","140818:55",612,"undefined",5.28855,15,"exp25"
"[0.52, False]","78212:39",612,"undefined",5.28855,16,"exp25"
"[0.48, True]","control2",612,"undefined",5.28855,17,"exp25"
"[0.63, True]","control4",612,"undefined",5.28855,18,"exp25"
"[0.49, True]","control1",612,"undefined",5.28855,19,"exp25"
"[0.76, True]","control3",612,"undefined",5.28855,20,"exp25"
"[0.84, True]","146618:32",612,"undefined",5.28855,21,"exp25"
"[0.56, True]","95345:10",612,"undefined",5.28855,22,"exp25"
"[0.88, False]","124653:71",612,"undefined",5.28855,23,"exp25"
"[0.44, False]","24580:124",612,"undefined",5.28855,24,"exp25"
"[0.79, True]","166774:13",612,"undefined",5.28855,25,"exp25"
"[0.39, True]","27683:75",612,"undefined",5.28855,26,"exp25"
"[0.7, False]","170188:22",612,"undefined",5.28855,27,"exp25"
"[0.84, True]","130087:11",612,"undefined",5.28855,28,"exp25"
"[0.65, True]","66763:14",612,"undefined",5.28855,29,"exp25"
"[0.85, True]","37349:44",612,"undefined",5.28855,30,"exp25"
"[0.65, True]","64610:17",612,"undefined",5.28855,31,"exp25"
"[0, 'not_sure']","examplecheckbox1",613,"undefined",26.1783166666667,2,"exp25"
"[0.81, 'true']","example1",613,"undefined",26.1783166666667,2,"exp25"
"[0, 'not_sure']","examplecheckbox2",613,"undefined",26.1783166666667,3,"exp25"
"[0.03, 'true']","example2",613,"undefined",26.1783166666667,3,"exp25"
"[0.98, 'false']","example3",613,"undefined",26.1783166666667,4,"exp25"
"[1, 'false']","example4",613,"undefined",26.1783166666667,5,"exp25"
"[0.9, 'false']","example5",613,"undefined",26.1783166666667,6,"exp25"
"[0.1, 'false']","example5",613,"undefined",26.1783166666667,6,"exp25"
"[0.17, True]","170188:22",613,"undefined",26.1783166666667,8,"exp25"
"[0.1, True]","140196:19",613,"undefined",26.1783166666667,9,"exp25"
"[0.07, False]","66763:14",613,"undefined",26.1783166666667,10,"exp25"
"[0.04, False]","control4",613,"undefined",26.1783166666667,11,"exp25"
"[0.06, False]","37349:44",613,"undefined",26.1783166666667,12,"exp25"
"[0.08, False]","166169:26",613,"undefined",26.1783166666667,13,"exp25"
"[0.06, True]","124653:71",613,"undefined",26.1783166666667,14,"exp25"
"[0.08, False]","140818:55",613,"undefined",26.1783166666667,15,"exp25"
"[0.06, False]","127456:31",613,"undefined",26.1783166666667,16,"exp25"
"[0.18, False]","166774:13",613,"undefined",26.1783166666667,17,"exp25"
"[0.18, False]","27683:75",613,"undefined",26.1783166666667,18,"exp25"
"[0.26, False]","64610:17",613,"undefined",26.1783166666667,19,"exp25"
"[0.21, False]","130087:11",613,"undefined",26.1783166666667,20,"exp25"
"[0.02, False]","control3",613,"undefined",26.1783166666667,21,"exp25"
"[0.06, False]","9797:33",613,"undefined",26.1783166666667,22,"exp25"
"[0.01, False]","control2",613,"undefined",26.1783166666667,23,"exp25"
"[0.12, False]","46609:15",613,"undefined",26.1783166666667,24,"exp25"
"[0.07, False]","95345:10",613,"undefined",26.1783166666667,25,"exp25"
"[0.08, False]","146618:32",613,"undefined",26.1783166666667,26,"exp25"
"[0.03, False]","control1",613,"undefined",26.1783166666667,27,"exp25"
"[0.07, False]","24580:124",613,"undefined",26.1783166666667,28,"exp25"
"[0.3, False]","66134:57",613,"undefined",26.1783166666667,29,"exp25"
"[0.03, False]","28711:26",613,"undefined",26.1783166666667,30,"exp25"
"[0.07, False]","78212:39",613,"undefined",26.1783166666667,31,"exp25"
"[0, 'not_sure']","examplecheckbox1",614,"undefined",11.8988666666667,2,"exp25"
"[1, 'true']","example1",614,"undefined",11.8988666666667,2,"exp25"
"[0, 'true']","example2",614,"undefined",11.8988666666667,3,"exp25"
"[0, 'false']","example3",614,"undefined",11.8988666666667,4,"exp25"
"[0.92, 'false']","example3",614,"undefined",11.8988666666667,4,"exp25"
"[0.99, 'true']","example4",614,"undefined",11.8988666666667,5,"exp25"
"[0.94, 'true']","example5",614,"undefined",11.8988666666667,6,"exp25"
"[0.43, 'true']","example5",614,"undefined",11.8988666666667,6,"exp25"
"[0.27, True]","37349:44",614,"undefined",11.8988666666667,8,"exp25"
"[0.7, False]","66134:57",614,"undefined",11.8988666666667,9,"exp25"
"[0.91, False]","control3",614,"undefined",11.8988666666667,10,"exp25"
"[0.62, False]","130087:11",614,"undefined",11.8988666666667,11,"exp25"
"[0.43, False]","control1",614,"undefined",11.8988666666667,12,"exp25"
"[0.87, False]","9797:33",614,"undefined",11.8988666666667,13,"exp25"
"[0.53, False]","28711:26",614,"undefined",11.8988666666667,14,"exp25"
"[0.74, False]","46609:15",614,"undefined",11.8988666666667,15,"exp25"
"[0.32, True]","24580:124",614,"undefined",11.8988666666667,16,"exp25"
"[0.55, False]","140196:19",614,"undefined",11.8988666666667,17,"exp25"
"[0.71, False]","78212:39",614,"undefined",11.8988666666667,18,"exp25"
"[0.8, False]","166169:26",614,"undefined",11.8988666666667,19,"exp25"
"[0.78, False]","control2",614,"undefined",11.8988666666667,20,"exp25"
"[0.71, False]","27683:75",614,"undefined",11.8988666666667,21,"exp25"
"[0.75, False]","124653:71",614,"undefined",11.8988666666667,22,"exp25"
"[0.43, False]","66763:14",614,"undefined",11.8988666666667,23,"exp25"
"[0.84, False]","95345:10",614,"undefined",11.8988666666667,24,"exp25"
"[0.82, False]","146618:32",614,"undefined",11.8988666666667,25,"exp25"
"[0.97, False]","control4",614,"undefined",11.8988666666667,26,"exp25"
"[0.66, False]","140818:55",614,"undefined",11.8988666666667,27,"exp25"
"[0.66, False]","166774:13",614,"undefined",11.8988666666667,28,"exp25"
"[0.86, False]","170188:22",614,"undefined",11.8988666666667,29,"exp25"
"[0.89, False]","64610:17",614,"undefined",11.8988666666667,30,"exp25"
"[0.64, False]","127456:31",614,"undefined",11.8988666666667,31,"exp25"
"[0.97, 'true']","example1",615,"undefined",10.2318,2,"exp25"
"[0, 'true']","example2",615,"undefined",10.2318,3,"exp25"
"[1, 'false']","example3",615,"undefined",10.2318,4,"exp25"
"[1, 'false']","example4",615,"undefined",10.2318,5,"exp25"
"[0.53, 'false']","example5",615,"undefined",10.2318,6,"exp25"
"[0.08, 'false']","example5",615,"undefined",10.2318,6,"exp25"
"[0.15, False]","9797:33",615,"undefined",10.2318,8,"exp25"
"[0.28, True]","37349:44",615,"undefined",10.2318,9,"exp25"
"[0.15, False]","66763:14",615,"undefined",10.2318,10,"exp25"
"[0.17, False]","166774:13",615,"undefined",10.2318,11,"exp25"
"[0.23, False]","95345:10",615,"undefined",10.2318,12,"exp25"
"[0.15, True]","140196:19",615,"undefined",10.2318,13,"exp25"
"[0.23, True]","78212:39",615,"undefined",10.2318,14,"exp25"
"[0.74, False]","130087:11",615,"undefined",10.2318,15,"exp25"
"[0.78, False]","124653:71",615,"undefined",10.2318,16,"exp25"
"[0.73, False]","140818:55",615,"undefined",10.2318,17,"exp25"
"[0.37, True]","170188:22",615,"undefined",10.2318,18,"exp25"
"[0.75, False]","46609:15",615,"undefined",10.2318,19,"exp25"
"[0.1, False]","control4",615,"undefined",10.2318,20,"exp25"
"[0.34, True]","64610:17",615,"undefined",10.2318,21,"exp25"
"[0.75, False]","28711:26",615,"undefined",10.2318,22,"exp25"
"[0.23, False]","control3",615,"undefined",10.2318,23,"exp25"
"[0.91, False]","control1",615,"undefined",10.2318,24,"exp25"
"[0.3, False]","27683:75",615,"undefined",10.2318,25,"exp25"
"[0.22, False]","166169:26",615,"undefined",10.2318,26,"exp25"
"[0.33, False]","146618:32",615,"undefined",10.2318,27,"exp25"
"[0.19, False]","24580:124",615,"undefined",10.2318,28,"exp25"
"[0.77, False]","66134:57",615,"undefined",10.2318,29,"exp25"
"[0, False]","control2",615,"undefined",10.2318,30,"exp25"
"[0.29, False]","127456:31",615,"undefined",10.2318,31,"exp25"
"[0, 'false']","examplecheckbox1",616,"undefined",2.56305,2,"exp25"
"[0.7, 'true']","example1",616,"undefined",2.56305,2,"exp25"
"[0, 'false']","examplecheckbox2",616,"undefined",2.56305,3,"exp25"
"[0, 'not_sure']","examplecheckbox2",616,"undefined",2.56305,3,"exp25"
"[0.65, 'true']","example2",616,"undefined",2.56305,3,"exp25"
"[0.39, 'true']","example2",616,"undefined",2.56305,3,"exp25"
"[0, 'not_sure']","examplecheckbox3",616,"undefined",2.56305,4,"exp25"
"[0, 'true']","examplecheckbox3",616,"undefined",2.56305,4,"exp25"
"[0.73, 'false']","example3",616,"undefined",2.56305,4,"exp25"
"[0.74, 'false']","example4",616,"undefined",2.56305,5,"exp25"
"[0.62, 'true']","example5",616,"undefined",2.56305,6,"exp25"
"[0.32, 'true']","example5",616,"undefined",2.56305,6,"exp25"
"[0.68, False]","127456:31",616,"undefined",2.56305,8,"exp25"
"[0.42, False]","46609:15",616,"undefined",2.56305,9,"exp25"
"[0.77, False]","control1",616,"undefined",2.56305,10,"exp25"
"[0.44, False]","control3",616,"undefined",2.56305,11,"exp25"
"[0.66, False]","66134:57",616,"undefined",2.56305,12,"exp25"
"[0.47, False]","146618:32",616,"undefined",2.56305,13,"exp25"
"[0.78, False]","28711:26",616,"undefined",2.56305,14,"exp25"
"[0.52, False]","166774:13",616,"undefined",2.56305,15,"exp25"
"[0.79, False]","170188:22",616,"undefined",2.56305,16,"exp25"
"[0.54, False]","24580:124",616,"undefined",2.56305,17,"exp25"
"[0.88, False]","control4",616,"undefined",2.56305,18,"exp25"
"[0.58, False]","66763:14",616,"undefined",2.56305,19,"exp25"
"[0.79, False]","140196:19",616,"undefined",2.56305,20,"exp25"
"[0.48, False]","27683:75",616,"undefined",2.56305,21,"exp25"
"[0.77, False]","37349:44",616,"undefined",2.56305,22,"exp25"
"[0.45, False]","78212:39",616,"undefined",2.56305,23,"exp25"
"[0.71, False]","124653:71",616,"undefined",2.56305,24,"exp25"
"[0.43, False]","control2",616,"undefined",2.56305,25,"exp25"
"[0.77, False]","9797:33",616,"undefined",2.56305,26,"exp25"
"[0.41, False]","64610:17",616,"undefined",2.56305,27,"exp25"
"[0.68, False]","140818:55",616,"undefined",2.56305,28,"exp25"
"[0.46, False]","95345:10",616,"undefined",2.56305,29,"exp25"
"[0.76, False]","130087:11",616,"undefined",2.56305,30,"exp25"
"[0.52, False]","166169:26",616,"undefined",2.56305,31,"exp25"
"[1, 'true']","example1",617,"undefined",11.9109666666667,2,"exp25"
"[0, 'true']","example2",617,"undefined",11.9109666666667,3,"exp25"
"[1, 'false']","example3",617,"undefined",11.9109666666667,4,"exp25"
"[1, 'false']","example4",617,"undefined",11.9109666666667,5,"exp25"
"[1, 'false']","example5",617,"undefined",11.9109666666667,6,"exp25"
"[0, 'false']","example5",617,"undefined",11.9109666666667,6,"exp25"
"[1, True]","140196:19",617,"undefined",11.9109666666667,8,"exp25"
"[0, False]","166774:13",617,"undefined",11.9109666666667,9,"exp25"
"[0, True]","66763:14",617,"undefined",11.9109666666667,10,"exp25"
"[0.01, False]","127456:31",617,"undefined",11.9109666666667,11,"exp25"
"[0, False]","control2",617,"undefined",11.9109666666667,12,"exp25"
"[0, False]","control3",617,"undefined",11.9109666666667,13,"exp25"
"[0, True]","78212:39",617,"undefined",11.9109666666667,14,"exp25"
"[0, False]","66134:57",617,"undefined",11.9109666666667,15,"exp25"
"[0, False]","46609:15",617,"undefined",11.9109666666667,16,"exp25"
"[0, False]","control1",617,"undefined",11.9109666666667,17,"exp25"
"[0, True]","146618:32",617,"undefined",11.9109666666667,18,"exp25"
"[0, False]","170188:22",617,"undefined",11.9109666666667,19,"exp25"
"[0, False]","37349:44",617,"undefined",11.9109666666667,20,"exp25"
"[0, True]","27683:75",617,"undefined",11.9109666666667,21,"exp25"
"[0, False]","control4",617,"undefined",11.9109666666667,22,"exp25"
"[0, True]","124653:71",617,"undefined",11.9109666666667,23,"exp25"
"[0, True]","24580:124",617,"undefined",11.9109666666667,24,"exp25"
"[0, True]","64610:17",617,"undefined",11.9109666666667,25,"exp25"
"[0, False]","130087:11",617,"undefined",11.9109666666667,26,"exp25"
"[0, True]","9797:33",617,"undefined",11.9109666666667,27,"exp25"
"[0.07, False]","140818:55",617,"undefined",11.9109666666667,28,"exp25"
"[0, False]","166169:26",617,"undefined",11.9109666666667,29,"exp25"
"[0, True]","28711:26",617,"undefined",11.9109666666667,30,"exp25"
"[0, False]","95345:10",617,"undefined",11.9109666666667,31,"exp25"
"[0.89, 'true']","example1",618,"undefined",16.6821,2,"exp25"
"[0.19, 'true']","example2",618,"undefined",16.6821,3,"exp25"
"[0.84, 'false']","example3",618,"undefined",16.6821,4,"exp25"
"[0.1, 'false']","example4",618,"undefined",16.6821,5,"exp25"
"[0.72, 'false']","example4",618,"undefined",16.6821,5,"exp25"
"[0.55, 'false']","example5",618,"undefined",16.6821,6,"exp25"
"[0.1, 'false']","example5",618,"undefined",16.6821,6,"exp25"
"[0.76, False]","146618:32",618,"undefined",16.6821,8,"exp25"
"[0.73, False]","27683:75",618,"undefined",16.6821,9,"exp25"
"[0.78, False]","78212:39",618,"undefined",16.6821,10,"exp25"
"[0.26, False]","control1",618,"undefined",16.6821,11,"exp25"
"[0.81, False]","64610:17",618,"undefined",16.6821,12,"exp25"
"[0.74, False]","66134:57",618,"undefined",16.6821,13,"exp25"
"[0.9, False]","124653:71",618,"undefined",16.6821,14,"exp25"
"[0.3, False]","37349:44",618,"undefined",16.6821,15,"exp25"
"[0.58, False]","166774:13",618,"undefined",16.6821,16,"exp25"
"[0.42, True]","28711:26",618,"undefined",16.6821,17,"exp25"
"[0.8, False]","140196:19",618,"undefined",16.6821,18,"exp25"
"[0.05, False]","control2",618,"undefined",16.6821,19,"exp25"
"[0.5, False]","9797:33",618,"undefined",16.6821,20,"exp25"
"[0.71, False]","140818:55",618,"undefined",16.6821,21,"exp25"
"[0.1, False]","170188:22",618,"undefined",16.6821,22,"exp25"
"[0.61, False]","95345:10",618,"undefined",16.6821,23,"exp25"
"[0.18, False]","control4",618,"undefined",16.6821,24,"exp25"
"[0.73, False]","130087:11",618,"undefined",16.6821,25,"exp25"
"[0.67, False]","166169:26",618,"undefined",16.6821,26,"exp25"
"[0.61, False]","66763:14",618,"undefined",16.6821,27,"exp25"
"[0.76, False]","24580:124",618,"undefined",16.6821,28,"exp25"
"[0.66, False]","127456:31",618,"undefined",16.6821,29,"exp25"
"[0.7, False]","control3",618,"undefined",16.6821,30,"exp25"
"[0.45, False]","46609:15",618,"undefined",16.6821,31,"exp25"
"[1, 'true']","example1",619,"undefined",10.3054666666667,2,"exp25"
"[0, 'not_sure']","examplecheckbox2",619,"undefined",10.3054666666667,3,"exp25"
"[0, 'true']","example2",619,"undefined",10.3054666666667,3,"exp25"
"[0, 'true']","examplecheckbox3",619,"undefined",10.3054666666667,4,"exp25"
"[1, 'false']","example3",619,"undefined",10.3054666666667,4,"exp25"
"[1, 'false']","example4",619,"undefined",10.3054666666667,5,"exp25"
"[1, 'false']","example5",619,"undefined",10.3054666666667,6,"exp25"
"[0.21, 'false']","example5",619,"undefined",10.3054666666667,6,"exp25"
"[0.35, False]","control3",619,"undefined",10.3054666666667,8,"exp25"
"[0.3, False]","27683:75",619,"undefined",10.3054666666667,9,"exp25"
"[0.94, False]","28711:26",619,"undefined",10.3054666666667,10,"exp25"
"[0.94, False]","control1",619,"undefined",10.3054666666667,11,"exp25"
"[0.23, False]","66763:14",619,"undefined",10.3054666666667,12,"exp25"
"[0.35, False]","37349:44",619,"undefined",10.3054666666667,13,"exp25"
"[0.83, False]","9797:33",619,"undefined",10.3054666666667,14,"exp25"
"[1, False]","control2",619,"undefined",10.3054666666667,15,"exp25"
"[0.17, False]","166169:26",619,"undefined",10.3054666666667,16,"exp25"
"[0.52, False]","166774:13",619,"undefined",10.3054666666667,17,"exp25"
"[0.29, False]","control4",619,"undefined",10.3054666666667,18,"exp25"
"[0.54, False]","66134:57",619,"undefined",10.3054666666667,19,"exp25"
"[0.36, False]","78212:39",619,"undefined",10.3054666666667,20,"exp25"
"[0.45, False]","170188:22",619,"undefined",10.3054666666667,21,"exp25"
"[0.34, False]","146618:32",619,"undefined",10.3054666666667,22,"exp25"
"[0.4, False]","46609:15",619,"undefined",10.3054666666667,23,"exp25"
"[0.65, False]","127456:31",619,"undefined",10.3054666666667,24,"exp25"
"[0.35, False]","140196:19",619,"undefined",10.3054666666667,25,"exp25"
"[0.32, False]","140818:55",619,"undefined",10.3054666666667,26,"exp25"
"[0.24, False]","64610:17",619,"undefined",10.3054666666667,27,"exp25"
"[0.19, False]","130087:11",619,"undefined",10.3054666666667,28,"exp25"
"[0.23, False]","124653:71",619,"undefined",10.3054666666667,29,"exp25"
"[0.28, False]","24580:124",619,"undefined",10.3054666666667,30,"exp25"
"[0.27, False]","95345:10",619,"undefined",10.3054666666667,31,"exp25"
"[0.53, 'true']","example1",620,"undefined",37.7689,2,"exp25"
"[0.09, 'true']","example2",620,"undefined",37.7689,3,"exp25"
"[0.05, 'false']","example3",620,"undefined",37.7689,4,"exp25"
"[0.8, 'false']","example3",620,"undefined",37.7689,4,"exp25"
"[0.54, 'false']","example4",620,"undefined",37.7689,5,"exp25"
"[0.9, 'true']","example5",620,"undefined",37.7689,6,"exp25"
"[0.09, 'true']","example5",620,"undefined",37.7689,6,"exp25"
"[0.94, False]","146618:32",620,"undefined",37.7689,8,"exp25"
"[0.23, False]","166169:26",620,"undefined",37.7689,9,"exp25"
"[0.7, False]","95345:10",620,"undefined",37.7689,10,"exp25"
"[0.25, False]","control1",620,"undefined",37.7689,11,"exp25"
"[0.89, False]","78212:39",620,"undefined",37.7689,12,"exp25"
"[0.88, False]","166774:13",620,"undefined",37.7689,13,"exp25"
"[0.93, False]","27683:75",620,"undefined",37.7689,14,"exp25"
"[0.84, False]","66134:57",620,"undefined",37.7689,15,"exp25"
"[0.09, False]","140818:55",620,"undefined",37.7689,16,"exp25"
"[0.97, False]","control4",620,"undefined",37.7689,17,"exp25"
"[0.98, False]","28711:26",620,"undefined",37.7689,18,"exp25"
"[0.95, False]","9797:33",620,"undefined",37.7689,19,"exp25"
"[0.7, False]","130087:11",620,"undefined",37.7689,20,"exp25"
"[0.08, False]","control2",620,"undefined",37.7689,21,"exp25"
"[0.15, False]","140196:19",620,"undefined",37.7689,22,"exp25"
"[0.58, False]","37349:44",620,"undefined",37.7689,23,"exp25"
"[0.75, False]","170188:22",620,"undefined",37.7689,24,"exp25"
"[0.63, False]","127456:31",620,"undefined",37.7689,25,"exp25"
"[0.23, False]","64610:17",620,"undefined",37.7689,26,"exp25"
"[0.55, False]","control3",620,"undefined",37.7689,27,"exp25"
"[0.83, False]","124653:71",620,"undefined",37.7689,28,"exp25"
"[0.81, False]","46609:15",620,"undefined",37.7689,29,"exp25"
"[0.27, False]","24580:124",620,"undefined",37.7689,30,"exp25"
"[0.72, False]","66763:14",620,"undefined",37.7689,31,"exp25"
"[0.96, 'true']","example1",621,"undefined",1.61091666666667,2,"exp25"
"[1, 'true']","example2",621,"undefined",1.61091666666667,3,"exp25"
"[0.01, 'true']","example2",621,"undefined",1.61091666666667,3,"exp25"
"[0.96, 'false']","example3",621,"undefined",1.61091666666667,4,"exp25"
"[1, 'not_sure']","example4",621,"undefined",1.61091666666667,5,"exp25"
"[1, 'true']","example5",621,"undefined",1.61091666666667,6,"exp25"
"[0, 'true']","example5",621,"undefined",1.61091666666667,6,"exp25"
"[0.97, False]","37349:44",621,"undefined",1.61091666666667,8,"exp25"
"[0.97, False]","28711:26",621,"undefined",1.61091666666667,9,"exp25"
"[0.94, False]","140196:19",621,"undefined",1.61091666666667,10,"exp25"
"[0.1, False]","166169:26",621,"undefined",1.61091666666667,11,"exp25"
"[0.89, False]","66763:14",621,"undefined",1.61091666666667,12,"exp25"
"[0.11, False]","27683:75",621,"undefined",1.61091666666667,13,"exp25"
"[0.97, False]","166774:13",621,"undefined",1.61091666666667,14,"exp25"
"[0.87, False]","78212:39",621,"undefined",1.61091666666667,15,"exp25"
"[0.02, True]","control3",621,"undefined",1.61091666666667,16,"exp25"
"[0, False]","control1",621,"undefined",1.61091666666667,17,"exp25"
"[0.09, False]","24580:124",621,"undefined",1.61091666666667,18,"exp25"
"[0.19, False]","170188:22",621,"undefined",1.61091666666667,19,"exp25"
"[0.86, False]","control4",621,"undefined",1.61091666666667,20,"exp25"
"[0.53, True]","66134:57",621,"undefined",1.61091666666667,21,"exp25"
"[0.98, False]","124653:71",621,"undefined",1.61091666666667,22,"exp25"
"[0.03, False]","130087:11",621,"undefined",1.61091666666667,23,"exp25"
"[0.94, False]","46609:15",621,"undefined",1.61091666666667,24,"exp25"
"[0.88, False]","64610:17",621,"undefined",1.61091666666667,25,"exp25"
"[0.07, False]","95345:10",621,"undefined",1.61091666666667,26,"exp25"
"[0.86, False]","146618:32",621,"undefined",1.61091666666667,27,"exp25"
"[0.92, False]","control2",621,"undefined",1.61091666666667,28,"exp25"
"[0.07, False]","140818:55",621,"undefined",1.61091666666667,29,"exp25"
"[0.03, False]","127456:31",621,"undefined",1.61091666666667,30,"exp25"
"[0.96, False]","9797:33",621,"undefined",1.61091666666667,31,"exp25"
"[0.17, 'true']","example1",622,"undefined",16.40215,2,"exp25"
"[0.88, 'true']","example1",622,"undefined",16.40215,2,"exp25"
"[0, 'not_sure']","examplecheckbox2",622,"undefined",16.40215,3,"exp25"
"[0.81, 'true']","example2",622,"undefined",16.40215,3,"exp25"
"[0.13, 'true']","example2",622,"undefined",16.40215,3,"exp25"
"[0.89, 'false']","example3",622,"undefined",16.40215,4,"exp25"
"[0.7, 'not_sure']","example4",622,"undefined",16.40215,5,"exp25"
"[0.79, 'unclear']","example5",622,"undefined",16.40215,6,"exp25"
"[0.17, 'unclear']","example5",622,"undefined",16.40215,6,"exp25"
"[0.72, False]","140818:55",622,"undefined",16.40215,8,"exp25"
"[0.67, False]","146618:32",622,"undefined",16.40215,9,"exp25"
"[0.07, True]","control1",622,"undefined",16.40215,10,"exp25"
"[0.82, False]","95345:10",622,"undefined",16.40215,11,"exp25"
"[0.78, True]","130087:11",622,"undefined",16.40215,12,"exp25"
