"","rating","strange","tgrep_id","workerid","Answer.time_in_minutes","slide_number_in_experiment","speaker_cond"
"19854","0.98"," true","example1",634,13.25985,2,"exp26"
"19855","0"," true","example2",634,13.25985,3,"exp26"
"19856","0.98"," false","example3",634,13.25985,4,"exp26"
"19857","0.93"," false","example4",634,13.25985,5,"exp26"
"19858","0.98"," false","example5",634,13.25985,6,"exp26"
"19859","0.01"," false","example5",634,13.25985,6,"exp26"
"19860","0.99"," false","control3",634,13.25985,8,"exp26"
"19861","0.99"," true","70851:34",634,13.25985,9,"exp26"
"19862","0.03"," false","159138:19",634,13.25985,10,"exp26"
"19863","0.02"," true","91185:45",634,13.25985,11,"exp26"
"19864","0.03"," false","101449:50",634,13.25985,12,"exp26"
"19865","0.02"," false","64564:10",634,13.25985,13,"exp26"
"19866","0.01"," false","107796:20",634,13.25985,14,"exp26"
"19867","0.02"," false","control2",634,13.25985,15,"exp26"
"19868","0"," false","94633:27",634,13.25985,16,"exp26"
"19869","0"," false","129990:36",634,13.25985,17,"exp26"
"19870","0.02"," false","112156:136",634,13.25985,18,"exp26"
"19871","0.02"," false","96866:33",634,13.25985,19,"exp26"
"19872","0.01"," false","control1",634,13.25985,20,"exp26"
"19873","0.02"," false","142141:14",634,13.25985,21,"exp26"
"19874","0.02"," false","138298:34",634,13.25985,22,"exp26"
"19875","0.03"," false","117354:63",634,13.25985,23,"exp26"
"19876","0.02"," false","control4",634,13.25985,24,"exp26"
"19877","0.02"," false","107709:28",634,13.25985,25,"exp26"
"19878","0.03"," false","9584:73",634,13.25985,26,"exp26"
"19879","0.01"," false","7361:10",634,13.25985,27,"exp26"
"19880","0.03"," false","127596:32",634,13.25985,28,"exp26"
"19881","0.05"," false","75025:28",634,13.25985,29,"exp26"
"19882","0"," false","144511:39",634,13.25985,30,"exp26"
"19883","0.02"," false","9573:19",634,13.25985,31,"exp26"
"19884","0.72"," true","example1",635,16.8541333333333,2,"exp26"
"19885","0.01"," true","example2",635,16.8541333333333,3,"exp26"
"19886","0.06"," false","example3",635,16.8541333333333,4,"exp26"
"19887","0.91"," false","example3",635,16.8541333333333,4,"exp26"
"19888","0.83"," true","example4",635,16.8541333333333,5,"exp26"
"19889","0.97"," true","example5",635,16.8541333333333,6,"exp26"
"19890","0.16"," true","example5",635,16.8541333333333,6,"exp26"
"19891","0.69"," false","138298:34",635,16.8541333333333,8,"exp26"
"19892","0.22"," true","94633:27",635,16.8541333333333,9,"exp26"
"19893","0.96"," false","control4",635,16.8541333333333,10,"exp26"
"19894","0.51"," false","9573:19",635,16.8541333333333,11,"exp26"
"19895","0.75"," false","142141:14",635,16.8541333333333,12,"exp26"
"19896","0.88"," false","127596:32",635,16.8541333333333,13,"exp26"
"19897","0.97"," false","7361:10",635,16.8541333333333,14,"exp26"
"19898","0.95"," false","control1",635,16.8541333333333,15,"exp26"
"19899","0.14"," true","64564:10",635,16.8541333333333,16,"exp26"
"19900","0.28"," true","9584:73",635,16.8541333333333,17,"exp26"
"19901","0.52"," true","112156:136",635,16.8541333333333,18,"exp26"
"19902","0.73"," false","107709:28",635,16.8541333333333,19,"exp26"
"19903","0.92"," true","75025:28",635,16.8541333333333,20,"exp26"
"19904","0.62"," false","control3",635,16.8541333333333,21,"exp26"
"19905","0.66"," false","117354:63",635,16.8541333333333,22,"exp26"
"19906","0.88"," false","129990:36",635,16.8541333333333,23,"exp26"
"19907","0.62"," true","107796:20",635,16.8541333333333,24,"exp26"
"19908","0.86"," false","159138:19",635,16.8541333333333,25,"exp26"
"19909","0.88"," false","96866:33",635,16.8541333333333,26,"exp26"
"19910","0.45"," true","144511:39",635,16.8541333333333,27,"exp26"
"19911","0.38"," false","control2",635,16.8541333333333,28,"exp26"
"19912","0.8"," false","91185:45",635,16.8541333333333,29,"exp26"
"19913","0.93"," false","101449:50",635,16.8541333333333,30,"exp26"
"19914","0.96"," false","70851:34",635,16.8541333333333,31,"exp26"
"19915","0.86"," true","example1",636,17.6952833333333,2,"exp26"
"19916","0.2"," true","example2",636,17.6952833333333,3,"exp26"
"19917","0.1"," false","example3",636,17.6952833333333,4,"exp26"
"19918","0.91"," false","example3",636,17.6952833333333,4,"exp26"
"19919","0.87"," false","example4",636,17.6952833333333,5,"exp26"
"19920","0.77"," false","example5",636,17.6952833333333,6,"exp26"
"19921","0.18"," false","example5",636,17.6952833333333,6,"exp26"
"19922","0.86"," true","144511:39",636,17.6952833333333,8,"exp26"
"19923","0.74"," false","9573:19",636,17.6952833333333,9,"exp26"
"19924","0.75"," false","112156:136",636,17.6952833333333,10,"exp26"
"19925","0.71"," false","138298:34",636,17.6952833333333,11,"exp26"
"19926","0.82"," false","75025:28",636,17.6952833333333,12,"exp26"
"19927","0.76"," false","control3",636,17.6952833333333,13,"exp26"
"19928","0.84"," false","64564:10",636,17.6952833333333,14,"exp26"
"19929","0.57"," false","107796:20",636,17.6952833333333,15,"exp26"
"19930","0.5"," false","control2",636,17.6952833333333,16,"exp26"
"19931","0.55"," false","70851:34",636,17.6952833333333,17,"exp26"
"19932","0.36"," false","107709:28",636,17.6952833333333,18,"exp26"
"19933","0.58"," false","7361:10",636,17.6952833333333,19,"exp26"
"19934","0.59"," false","127596:32",636,17.6952833333333,20,"exp26"
"19935","0.6"," false","142141:14",636,17.6952833333333,21,"exp26"
"19936","0.68"," false","159138:19",636,17.6952833333333,22,"exp26"
"19937","0.68"," false","9584:73",636,17.6952833333333,23,"exp26"
"19938","0.37"," false","129990:36",636,17.6952833333333,24,"exp26"
"19939","0.74"," false","91185:45",636,17.6952833333333,25,"exp26"
"19940","0.77"," false","101449:50",636,17.6952833333333,26,"exp26"
"19941","0.48"," false","94633:27",636,17.6952833333333,27,"exp26"
"19942","0.38"," false","117354:63",636,17.6952833333333,28,"exp26"
"19943","0.45"," false","control1",636,17.6952833333333,29,"exp26"
"19944","0.39"," false","control4",636,17.6952833333333,30,"exp26"
"19945","0.74"," false","96866:33",636,17.6952833333333,31,"exp26"
"19946","0.98"," true","example1",637,13.3721,2,"exp26"
"19947","0.01"," true","example2",637,13.3721,3,"exp26"
"19948","0.98"," false","example3",637,13.3721,4,"exp26"
"19949","0.91"," not_sure","example4",637,13.3721,5,"exp26"
"19950","0.96"," true","example5",637,13.3721,6,"exp26"
"19951","0.02"," true","example5",637,13.3721,6,"exp26"
"19952","0.97"," false","101449:50",637,13.3721,8,"exp26"
"19953","0.97"," false","94633:27",637,13.3721,9,"exp26"
"19954","0.01"," false","129990:36",637,13.3721,10,"exp26"
"19955","0.98"," false","127596:32",637,13.3721,11,"exp26"
"19956","0.07"," false","159138:19",637,13.3721,12,"exp26"
"19957","0.01"," false","91185:45",637,13.3721,13,"exp26"
"19958","0.04"," false","144511:39",637,13.3721,14,"exp26"
"19959","0.02"," false","70851:34",637,13.3721,15,"exp26"
"19960","0.02"," false","9573:19",637,13.3721,16,"exp26"
"19961","0.96"," false","7361:10",637,13.3721,17,"exp26"
"19962","0.01"," false","107709:28",637,13.3721,18,"exp26"
"19963","0.03"," false","112156:136",637,13.3721,19,"exp26"
"19964","0.02"," false","142141:14",637,13.3721,20,"exp26"
"19965","0.88"," false","9584:73",637,13.3721,21,"exp26"
"19966","0.96"," false","control1",637,13.3721,22,"exp26"
"19967","0.9"," false","138298:34",637,13.3721,23,"exp26"
"19968","0.89"," false","64564:10",637,13.3721,24,"exp26"
"19969","0.09"," false","107796:20",637,13.3721,25,"exp26"
"19970","0.91"," false","control4",637,13.3721,26,"exp26"
"19971","0.93"," false","control3",637,13.3721,27,"exp26"
"19972","0.94"," false","96866:33",637,13.3721,28,"exp26"
"19973","0.03"," false","75025:28",637,13.3721,29,"exp26"
"19974","0.91"," false","117354:63",637,13.3721,30,"exp26"
"19975","0.02"," false","control2",637,13.3721,31,"exp26"
"19976","0.95"," true","example1",638,18.38705,2,"exp26"
"19977","0"," true","example2",638,18.38705,3,"exp26"
"19978","0.97"," false","example3",638,18.38705,4,"exp26"
"19979","0.99"," false","example4",638,18.38705,5,"exp26"
"19980","0.59"," false","example5",638,18.38705,6,"exp26"
"19981","0"," false","example5",638,18.38705,6,"exp26"
"19982","1"," false","9573:19",638,18.38705,8,"exp26"
"19983","0"," false","control1",638,18.38705,9,"exp26"
"19984","0"," false","control3",638,18.38705,10,"exp26"
"19985","0.07"," false","75025:28",638,18.38705,11,"exp26"
"19986","0"," false","107796:20",638,18.38705,12,"exp26"
"19987","0.18"," false","107709:28",638,18.38705,13,"exp26"
"19988","1"," false","117354:63",638,18.38705,14,"exp26"
"19989","0.03"," false","control4",638,18.38705,15,"exp26"
"19990","0.53"," false","9584:73",638,18.38705,16,"exp26"
"19991","0.02"," false","127596:32",638,18.38705,17,"exp26"
"19992","0.97"," false","94633:27",638,18.38705,18,"exp26"
"19993","0.04"," false","96866:33",638,18.38705,19,"exp26"
"19994","0.01"," false","142141:14",638,18.38705,20,"exp26"
"19995","0.79"," false","138298:34",638,18.38705,21,"exp26"
"19996","0.03"," false","129990:36",638,18.38705,22,"exp26"
"19997","1"," false","64564:10",638,18.38705,23,"exp26"
"19998","0.77"," false","159138:19",638,18.38705,24,"exp26"
"19999","0.04"," false","144511:39",638,18.38705,25,"exp26"
"20000","0.05"," false","70851:34",638,18.38705,26,"exp26"
"20001","0.03"," false","91185:45",638,18.38705,27,"exp26"
"20002","0.95"," false","112156:136",638,18.38705,28,"exp26"
"20003","0"," false","control2",638,18.38705,29,"exp26"
"20004","0.05"," false","7361:10",638,18.38705,30,"exp26"
"20005","0.93"," false","101449:50",638,18.38705,31,"exp26"
"20006","0.86"," true","example1",639,19.3074666666667,2,"exp26"
"20007","0"," false","examplecheckbox2",639,19.3074666666667,3,"exp26"
"20008","0.04"," true","example2",639,19.3074666666667,3,"exp26"
"20009","0.99"," false","example3",639,19.3074666666667,4,"exp26"
"20010","0.71"," false","example4",639,19.3074666666667,5,"exp26"
"20011","0.38"," false","example5",639,19.3074666666667,6,"exp26"
"20012","0.64"," false","9573:19",639,19.3074666666667,8,"exp26"
"20013","0.53"," true","64564:10",639,19.3074666666667,9,"exp26"
"20014","0.05"," false","control2",639,19.3074666666667,10,"exp26"
"20015","0.96"," false","117354:63",639,19.3074666666667,11,"exp26"
"20016","0.54"," false","101449:50",639,19.3074666666667,12,"exp26"
"20017","0.31"," false","75025:28",639,19.3074666666667,13,"exp26"
"20018","0.65"," false","107796:20",639,19.3074666666667,14,"exp26"
"20019","0.24"," false","control4",639,19.3074666666667,15,"exp26"
"20020","0.25"," false","7361:10",639,19.3074666666667,16,"exp26"
"20021","0.53"," false","91185:45",639,19.3074666666667,17,"exp26"
"20022","0.73"," false","144511:39",639,19.3074666666667,18,"exp26"
"20023","0.89"," false","9584:73",639,19.3074666666667,19,"exp26"
"20024","0.99"," false","94633:27",639,19.3074666666667,20,"exp26"
"20025","0.37"," false","127596:32",639,19.3074666666667,21,"exp26"
"20026","0.31"," false","96866:33",639,19.3074666666667,22,"exp26"
"20027","0.8"," false","107709:28",639,19.3074666666667,23,"exp26"
"20028","0.68"," false","159138:19",639,19.3074666666667,24,"exp26"
"20029","0.81"," false","control3",639,19.3074666666667,25,"exp26"
"20030","0.05"," false","control1",639,19.3074666666667,26,"exp26"
"20031","0.71"," false","138298:34",639,19.3074666666667,27,"exp26"
"20032","0.48"," false","70851:34",639,19.3074666666667,28,"exp26"
"20033","0.71"," false","112156:136",639,19.3074666666667,29,"exp26"
"20034","0.91"," false","142141:14",639,19.3074666666667,30,"exp26"
"20035","0.7"," false","129990:36",639,19.3074666666667,31,"exp26"
"20036","0.99"," true","example1",640,4.53265,2,"exp26"
"20037","0"," not_sure","examplecheckbox2",640,4.53265,3,"exp26"
"20038","0.01"," true","example2",640,4.53265,3,"exp26"
"20039","0.99"," false","example3",640,4.53265,4,"exp26"
"20040","0.97"," false","example4",640,4.53265,5,"exp26"
"20041","0.46"," true","example5",640,4.53265,6,"exp26"
"20042","0.98"," false","138298:34",640,4.53265,8,"exp26"
"20043","0.48"," false","control3",640,4.53265,9,"exp26"
"20044","0.99"," false","9584:73",640,4.53265,10,"exp26"
"20045","1"," false","129990:36",640,4.53265,11,"exp26"
"20046","0.98"," false","144511:39",640,4.53265,12,"exp26"
"20047","0.98"," false","107709:28",640,4.53265,13,"exp26"
"20048","1"," false","91185:45",640,4.53265,14,"exp26"
"20049","0.52"," false","142141:14",640,4.53265,15,"exp26"
"20050","0.58"," false","control4",640,4.53265,16,"exp26"
"20051","0.91"," false","75025:28",640,4.53265,17,"exp26"
"20052","0.96"," false","94633:27",640,4.53265,18,"exp26"
"20053","0.53"," false","64564:10",640,4.53265,19,"exp26"
"20054","0.04"," false","control1",640,4.53265,20,"exp26"
"20055","0.47"," false","96866:33",640,4.53265,21,"exp26"
"20056","0.49"," false","127596:32",640,4.53265,22,"exp26"
"20057","0.5"," false","70851:34",640,4.53265,23,"exp26"
"20058","0.5"," false","9573:19",640,4.53265,24,"exp26"
"20059","0.48"," false","117354:63",640,4.53265,25,"exp26"
"20060","0.59"," false","101449:50",640,4.53265,26,"exp26"
"20061","0.48"," false","159138:19",640,4.53265,27,"exp26"
"20062","0.56"," false","107796:20",640,4.53265,28,"exp26"
"20063","0.13"," false","control2",640,4.53265,29,"exp26"
"20064","0.57"," false","112156:136",640,4.53265,30,"exp26"
"20065","0.55"," false","7361:10",640,4.53265,31,"exp26"
"20066","1"," true","example1",641,4.11928333333333,2,"exp26"
"20067","0"," true","example2",641,4.11928333333333,3,"exp26"
"20068","1"," false","example3",641,4.11928333333333,4,"exp26"
"20069","1"," not_sure","example4",641,4.11928333333333,5,"exp26"
"20070","0.14"," unclear","example5",641,4.11928333333333,6,"exp26"
"20071","1"," false","127596:32",641,4.11928333333333,8,"exp26"
"20072","0.4"," false","138298:34",641,4.11928333333333,9,"exp26"
"20073","1"," false","75025:28",641,4.11928333333333,10,"exp26"
"20074","0"," false","control2",641,4.11928333333333,11,"exp26"
"20075","1"," false","107796:20",641,4.11928333333333,12,"exp26"
"20076","0.89"," false","117354:63",641,4.11928333333333,13,"exp26"
"20077","0.5"," true","112156:136",641,4.11928333333333,14,"exp26"
"20078","1"," true","9584:73",641,4.11928333333333,15,"exp26"
"20079","0.42"," false","159138:19",641,4.11928333333333,16,"exp26"
"20080","0.8"," true","7361:10",641,4.11928333333333,17,"exp26"
"20081","0"," false","control4",641,4.11928333333333,18,"exp26"
"20082","0.11"," false","144511:39",641,4.11928333333333,19,"exp26"
"20083","0.39"," true","91185:45",641,4.11928333333333,20,"exp26"
"20084","0.17"," false","96866:33",641,4.11928333333333,21,"exp26"
"20085","1"," false","9573:19",641,4.11928333333333,22,"exp26"
"20086","1"," false","70851:34",641,4.11928333333333,23,"exp26"
"20087","0.53"," true","101449:50",641,4.11928333333333,24,"exp26"
"20088","0.94"," true","94633:27",641,4.11928333333333,25,"exp26"
"20089","1"," false","control3",641,4.11928333333333,26,"exp26"
"20090","0.58"," false","129990:36",641,4.11928333333333,27,"exp26"
"20091","1"," false","142141:14",641,4.11928333333333,28,"exp26"
"20092","0.83"," true","64564:10",641,4.11928333333333,29,"exp26"
"20093","1"," false","control1",641,4.11928333333333,30,"exp26"
"20094","0.59"," true","107709:28",641,4.11928333333333,31,"exp26"
"20095","0.81"," true","example1",642,5.26691666666667,2,"exp26"
"20096","0.18"," true","example2",642,5.26691666666667,3,"exp26"
"20097","0.98"," false","example3",642,5.26691666666667,4,"exp26"
"20098","0.53"," false","example4",642,5.26691666666667,5,"exp26"
"20099","0.59"," unclear","example5",642,5.26691666666667,6,"exp26"
"20100","0.64"," unclear","example5",642,5.26691666666667,6,"exp26"
"20101","0"," unclear","example5",642,5.26691666666667,6,"exp26"
"20102","0"," true","7361:10",642,5.26691666666667,8,"exp26"
"20103","0.22"," true","91185:45",642,5.26691666666667,9,"exp26"
"20104","0.31"," true","9584:73",642,5.26691666666667,10,"exp26"
"20105","0.34"," true","96866:33",642,5.26691666666667,11,"exp26"
"20106","0.77"," false","94633:27",642,5.26691666666667,12,"exp26"
"20107","0.75"," false","107709:28",642,5.26691666666667,13,"exp26"
"20108","0.69"," false","64564:10",642,5.26691666666667,14,"exp26"
"20109","0.95"," false","control4",642,5.26691666666667,15,"exp26"
"20110","0.69"," true","117354:63",642,5.26691666666667,16,"exp26"
"20111","0.61"," true","144511:39",642,5.26691666666667,17,"exp26"
"20112","0.93"," false","127596:32",642,5.26691666666667,18,"exp26"
"20113","0.27"," true","129990:36",642,5.26691666666667,19,"exp26"
"20114","0.82"," false","control2",642,5.26691666666667,20,"exp26"
"20115","0.52"," true","112156:136",642,5.26691666666667,21,"exp26"
"20116","0.62"," false","101449:50",642,5.26691666666667,22,"exp26"
"20117","0.4"," false","control1",642,5.26691666666667,23,"exp26"
"20118","0.66"," false","138298:34",642,5.26691666666667,24,"exp26"
"20119","0.51"," false","control3",642,5.26691666666667,25,"exp26"
"20120","0.63"," false","70851:34",642,5.26691666666667,26,"exp26"
"20121","0.49"," false","75025:28",642,5.26691666666667,27,"exp26"
"20122","0.66"," false","159138:19",642,5.26691666666667,28,"exp26"
"20123","0.35"," false","107796:20",642,5.26691666666667,29,"exp26"
"20124","0.59"," false","142141:14",642,5.26691666666667,30,"exp26"
"20125","0.71"," false","9573:19",642,5.26691666666667,31,"exp26"
"20126","0.79"," true","example1",643,7.55285,2,"exp26"
"20127","0"," not_sure","examplecheckbox2",643,7.55285,3,"exp26"
"20128","0"," false","examplecheckbox2",643,7.55285,3,"exp26"
"20129","0.57"," true","example2",643,7.55285,3,"exp26"
"20130","0.57"," true","example2",643,7.55285,3,"exp26"
"20131","0.87"," true","example2",643,7.55285,3,"exp26"
"20132","0.14"," true","example2",643,7.55285,3,"exp26"
"20133","0"," true","examplecheckbox3",643,7.55285,4,"exp26"
"20134","0"," true","examplecheckbox3",643,7.55285,4,"exp26"
"20135","0"," not_sure","examplecheckbox3",643,7.55285,4,"exp26"
"20136","0.11"," false","example3",643,7.55285,4,"exp26"
"20137","1"," false","example3",643,7.55285,4,"exp26"
"20138","0.8"," true","example4",643,7.55285,5,"exp26"
"20139","0.8"," true","example5",643,7.55285,6,"exp26"
"20140","0.02"," true","example5",643,7.55285,6,"exp26"
"20141","0.37"," false","138298:34",643,7.55285,8,"exp26"
"20142","0.58"," false","91185:45",643,7.55285,9,"exp26"
"20143","0.42"," false","127596:32",643,7.55285,10,"exp26"
"20144","0.55"," false","control4",643,7.55285,11,"exp26"
"20145","0.56"," false","112156:136",643,7.55285,12,"exp26"
"20146","0.46"," false","control2",643,7.55285,13,"exp26"
"20147","0.57"," false","142141:14",643,7.55285,14,"exp26"
"20148","0.59"," false","control3",643,7.55285,15,"exp26"
"20149","0.62"," false","9584:73",643,7.55285,16,"exp26"
"20150","0.69"," false","159138:19",643,7.55285,17,"exp26"
"20151","0.42"," false","107796:20",643,7.55285,18,"exp26"
"20152","0.54"," false","144511:39",643,7.55285,19,"exp26"
"20153","0.5"," false","129990:36",643,7.55285,20,"exp26"
"20154","0.44"," false","70851:34",643,7.55285,21,"exp26"
"20155","0.44"," false","96866:33",643,7.55285,22,"exp26"
"20156","0.41"," false","control1",643,7.55285,23,"exp26"
"20157","0.53"," false","9573:19",643,7.55285,24,"exp26"
"20158","0.42"," false","75025:28",643,7.55285,25,"exp26"
"20159","0.52"," false","64564:10",643,7.55285,26,"exp26"
"20160","0.49"," false","107709:28",643,7.55285,27,"exp26"
"20161","0.54"," false","94633:27",643,7.55285,28,"exp26"
"20162","0.52"," false","117354:63",643,7.55285,29,"exp26"
"20163","0.53"," false","101449:50",643,7.55285,30,"exp26"
"20164","0.68"," false","7361:10",643,7.55285,31,"exp26"
"20165","0.36"," true","example1",644,9.67506666666667,2,"exp26"
"20166","0.59"," true","example1",644,9.67506666666667,2,"exp26"
"20167","0"," false","examplecheckbox2",644,9.67506666666667,3,"exp26"
"20168","0.68"," true","example2",644,9.67506666666667,3,"exp26"
"20169","0.4"," true","example2",644,9.67506666666667,3,"exp26"
"20170","0.46"," false","example3",644,9.67506666666667,4,"exp26"
"20171","0.61"," false","example3",644,9.67506666666667,4,"exp26"
"20172","0.61"," true","example4",644,9.67506666666667,5,"exp26"
"20173","0.44"," false","example5",644,9.67506666666667,6,"exp26"
"20174","0.61"," true","138298:34",644,9.67506666666667,8,"exp26"
"20175","0.51"," true","96866:33",644,9.67506666666667,9,"exp26"
"20176","0.69"," true","75025:28",644,9.67506666666667,10,"exp26"
"20177","0.48"," false","control3",644,9.67506666666667,11,"exp26"
"20178","0.42"," true","159138:19",644,9.67506666666667,12,"exp26"
"20179","0.34"," false","144511:39",644,9.67506666666667,13,"exp26"
"20180","0.49"," false","70851:34",644,9.67506666666667,14,"exp26"
"20181","0.59"," true","94633:27",644,9.67506666666667,15,"exp26"
"20182","0.42"," false","9573:19",644,9.67506666666667,16,"exp26"
"20183","0.52"," true","107796:20",644,9.67506666666667,17,"exp26"
"20184","0.36"," false","107709:28",644,9.67506666666667,18,"exp26"
"20185","0.34"," false","142141:14",644,9.67506666666667,19,"exp26"
"20186","0.41"," true","64564:10",644,9.67506666666667,20,"exp26"
"20187","0.51"," true","9584:73",644,9.67506666666667,21,"exp26"
"20188","0.56"," true","91185:45",644,9.67506666666667,22,"exp26"
"20189","0.54"," true","control2",644,9.67506666666667,23,"exp26"
"20190","0.44"," true","117354:63",644,9.67506666666667,24,"exp26"
"20191","0.58"," false","control1",644,9.67506666666667,25,"exp26"
"20192","0.45"," true","7361:10",644,9.67506666666667,26,"exp26"
"20193","0.64"," false","101449:50",644,9.67506666666667,27,"exp26"
"20194","0.42"," false","112156:136",644,9.67506666666667,28,"exp26"
"20195","0.56"," false","127596:32",644,9.67506666666667,29,"exp26"
"20196","0.55"," true","129990:36",644,9.67506666666667,30,"exp26"
"20197","0.31"," false","control4",644,9.67506666666667,31,"exp26"
"20198","0.98"," true","example1",645,25.5151166666667,2,"exp26"
"20199","0"," not_sure","examplecheckbox2",645,25.5151166666667,3,"exp26"
"20200","0.01"," true","example2",645,25.5151166666667,3,"exp26"
"20201","0.99"," false","example3",645,25.5151166666667,4,"exp26"
"20202","0.99"," false","example4",645,25.5151166666667,5,"exp26"
"20203","0.99"," false","example5",645,25.5151166666667,6,"exp26"
"20204","0.01"," false","example5",645,25.5151166666667,6,"exp26"
"20205","0.99"," false","107796:20",645,25.5151166666667,8,"exp26"
"20206","0.99"," true","107709:28",645,25.5151166666667,9,"exp26"
"20207","0.01"," false","96866:33",645,25.5151166666667,10,"exp26"
"20208","0.02"," false","control3",645,25.5151166666667,11,"exp26"
"20209","0.02"," true","9584:73",645,25.5151166666667,12,"exp26"
"20210","0.02"," true","64564:10",645,25.5151166666667,13,"exp26"
"20211","0.01"," false","129990:36",645,25.5151166666667,14,"exp26"
"20212","0.01"," false","control4",645,25.5151166666667,15,"exp26"
"20213","0.01"," false","control2",645,25.5151166666667,16,"exp26"
"20214","0.01"," false","7361:10",645,25.5151166666667,17,"exp26"
"20215","0.99"," false","9573:19",645,25.5151166666667,18,"exp26"
"20216","0.01"," false","75025:28",645,25.5151166666667,19,"exp26"
"20217","0.99"," false","control1",645,25.5151166666667,20,"exp26"
"20218","0.98"," false","159138:19",645,25.5151166666667,21,"exp26"
"20219","0.99"," false","94633:27",645,25.5151166666667,22,"exp26"
"20220","0.99"," false","117354:63",645,25.5151166666667,23,"exp26"
"20221","0.98"," true","70851:34",645,25.5151166666667,24,"exp26"
"20222","0.99"," true","127596:32",645,25.5151166666667,25,"exp26"
"20223","0.99"," true","138298:34",645,25.5151166666667,26,"exp26"
"20224","0.99"," false","142141:14",645,25.5151166666667,27,"exp26"
"20225","0.01"," false","144511:39",645,25.5151166666667,28,"exp26"
"20226","0.02"," false","112156:136",645,25.5151166666667,29,"exp26"
"20227","0.01"," true","91185:45",645,25.5151166666667,30,"exp26"
"20228","0.01"," false","101449:50",645,25.5151166666667,31,"exp26"
"20229","0.92"," true","example1",646,32.0165,2,"exp26"
"20230","0.08"," true","example2",646,32.0165,3,"exp26"
"20231","0.7"," false","example3",646,32.0165,4,"exp26"
"20232","0.92"," false","example4",646,32.0165,5,"exp26"
"20233","0.54"," false","example5",646,32.0165,6,"exp26"
"20234","0.13"," false","example5",646,32.0165,6,"exp26"
"20235","0.26"," false","127596:32",646,32.0165,8,"exp26"
"20236","0.98"," false","144511:39",646,32.0165,9,"exp26"
"20237","0.23"," false","control4",646,32.0165,10,"exp26"
"20238","0.99"," false","117354:63",646,32.0165,11,"exp26"
"20239","0.98"," false","138298:34",646,32.0165,12,"exp26"
"20240","0.66"," false","159138:19",646,32.0165,13,"exp26"
"20241","0.27"," false","9573:19",646,32.0165,14,"exp26"
"20242","0.79"," false","70851:34",646,32.0165,15,"exp26"
"20243","0.91"," false","control3",646,32.0165,16,"exp26"
"20244","0.09"," false","control2",646,32.0165,17,"exp26"
"20245","0.9"," true","107709:28",646,32.0165,18,"exp26"
"20246","0.91"," false","7361:10",646,32.0165,19,"exp26"
"20247","0.94"," false","9584:73",646,32.0165,20,"exp26"
"20248","0.98"," false","94633:27",646,32.0165,21,"exp26"
"20249","0.98"," false","91185:45",646,32.0165,22,"exp26"
"20250","0.85"," true","64564:10",646,32.0165,23,"exp26"
"20251","0.98"," false","112156:136",646,32.0165,24,"exp26"
"20252","0.95"," false","96866:33",646,32.0165,25,"exp26"
"20253","0.15"," false","75025:28",646,32.0165,26,"exp26"
"20254","0.02"," false","control1",646,32.0165,27,"exp26"
"20255","0.2"," false","107796:20",646,32.0165,28,"exp26"
"20256","0.94"," false","129990:36",646,32.0165,29,"exp26"
"20257","0.93"," false","101449:50",646,32.0165,30,"exp26"
"20258","0.73"," false","142141:14",646,32.0165,31,"exp26"
"20259","1"," true","example1",647,10.2488,2,"exp26"
"20260","0"," true","example2",647,10.2488,3,"exp26"
"20261","1"," false","example3",647,10.2488,4,"exp26"
"20262","1"," false","example4",647,10.2488,5,"exp26"
"20263","0.67"," false","example5",647,10.2488,6,"exp26"
"20264","0"," false","example5",647,10.2488,6,"exp26"
"20265","1"," true","107796:20",647,10.2488,8,"exp26"
"20266","0.74"," false","117354:63",647,10.2488,9,"exp26"
"20267","1"," false","9573:19",647,10.2488,10,"exp26"
"20268","1"," false","112156:136",647,10.2488,11,"exp26"
"20269","1"," false","129990:36",647,10.2488,12,"exp26"
"20270","1"," false","control1",647,10.2488,13,"exp26"
"20271","0.2"," true","107709:28",647,10.2488,14,"exp26"
"20272","1"," false","control3",647,10.2488,15,"exp26"
"20273","1"," false","control4",647,10.2488,16,"exp26"
"20274","0.91"," true","7361:10",647,10.2488,17,"exp26"
"20275","0.94"," false","138298:34",647,10.2488,18,"exp26"
"20276","0.32"," true","64564:10",647,10.2488,19,"exp26"
"20277","0.32"," true","144511:39",647,10.2488,20,"exp26"
"20278","1"," false","96866:33",647,10.2488,21,"exp26"
"20279","0.72"," true","75025:28",647,10.2488,22,"exp26"
"20280","0.9"," false","91185:45",647,10.2488,23,"exp26"
"20281","1"," false","9584:73",647,10.2488,24,"exp26"
"20282","0.86"," true","70851:34",647,10.2488,25,"exp26"
"20283","1"," false","142141:14",647,10.2488,26,"exp26"
"20284","0.93"," false","159138:19",647,10.2488,27,"exp26"
"20285","1"," false","94633:27",647,10.2488,28,"exp26"
"20286","1"," false","127596:32",647,10.2488,29,"exp26"
"20287","0.69"," false","101449:50",647,10.2488,30,"exp26"
"20288","0"," false","control2",647,10.2488,31,"exp26"
"20289","0"," false","examplecheckbox1",648,4.46993333333333,2,"exp27"
"20290","0.87"," true","example1",648,4.46993333333333,2,"exp27"
"20291","0"," false","examplecheckbox2",648,4.46993333333333,3,"exp27"
"20292","0.89"," true","example2",648,4.46993333333333,3,"exp27"
